id,price,mileage,brand,clean_model,model_encoded,brand_encoded,is_auction,car_age,miles_per_year,price_per_mile,brand_tier,model_rarity
2950,29895.0,54108,Toyota,avalon hud sun blind jbl camera mls,414,40,0,3,18036.0,0.55,2,1
2951,11995.0,101459,Hyundai,sonata eco,1460,16,0,7,14494.14,0.12,2,5
2952,7999.0,66776,Chevrolet,sonic lt,1472,8,0,5,13355.2,0.12,2,6
2954,7999.0,111078,Chrysler,200 series,7,9,0,10,11107.8,0.07,2,2
2955,5300.0,52283,Chevrolet,impala,931,8,0,22,2376.5,0.1,2,4
2956,21995.0,53611,Honda,civic ex,538,14,0,3,17870.33,0.41,2,28
2958,7598.0,142119,Lexus,ls ls 460,1029,20,0,17,8359.94,0.05,2,2
2960,4000.0,169463,Hyundai,sonata gls,1461,16,0,12,14121.92,0.02,2,14
2961,23000.0,56411,Volkswagen,arteon 20t sel rline,401,41,0,3,18803.67,0.41,2,1
2962,28595.0,40097,Volvo,s90 t6 inscription awd wluxuryadvanced pkgs,1380,42,0,5,8019.4,0.71,2,1
2963,5999.0,159233,Toyota,corolla ce,614,40,0,21,7582.52,0.04,2,4
2964,25995.0,13017,Toyota,camry,445,40,0,7,1859.57,2.0,2,95
2965,16733.0,90195,Honda,accord lx,360,14,0,5,18039.0,0.19,2,27
2966,12990.0,84272,Toyota,camry,445,40,0,10,8427.2,0.15,2,95
2967,17995.0,89747,BMW,228i xdrive gran 228i xdrive,18,4,0,4,22436.75,0.2,3,2
2968,56999.0,45305,Porsche,panamera base,1198,32,0,4,11326.25,1.26,3,1
2969,5000.0,123483,Lexus,gs350 350,914,20,0,18,6860.17,0.04,2,5
2971,8995.0,70196,BMW,3series 328i sulev,106,4,0,14,5014.0,0.13,3,1
2972,30888.0,87193,BMW,m550i xdrive m550i xdrive,1067,4,0,5,17438.6,0.35,3,3
2973,10995.0,81374,Nissan,altima 25 sv,384,30,0,7,11624.86,0.14,2,32
2974,12000.0,121284,BMW,7series 4 door,226,4,0,24,5053.5,0.1,3,1
2975,5167.0,133815,Volkswagen,jetta base,972,41,0,13,10293.46,0.04,2,1
2976,13500.0,77665,Ford,fusion,837,11,0,6,12944.17,0.17,1,40
2977,29450.0,30652,Toyota,camry xse,463,40,0,2,15326.0,0.96,2,14
2978,12495.0,107932,BMW,535i xdrive 535i xdrive,152,4,0,9,11992.44,0.12,3,9
2979,26785.0,54711,Mercedes-Benz,c300 c 300,429,25,0,3,18237.0,0.49,3,22
2981,45999.0,32186,Porsche,taycan,1496,32,0,4,8046.5,1.43,3,9
2982,6900.0,109002,Jaguar,xf,1574,18,0,15,7266.8,0.06,2,3
2983,53999.0,6670,Audi,etron plus,804,3,0,1,6670.0,8.09,2,1
2984,12495.0,138436,Lexus,es 350 base,790,20,0,12,11536.33,0.09,2,2
2985,20300.0,38789,Honda,civic ex,538,14,0,5,7757.8,0.52,2,28
2986,27779.0,40619,Toyota,camry,445,40,0,2,20309.5,0.68,2,95
2987,12995.0,86762,Honda,accord exl,354,14,0,12,7230.17,0.15,2,31
2988,52888.0,29663,Audi,a8 quattro 55 tfsi awd,340,3,0,3,9887.67,1.78,2,1
2990,16995.0,86094,Toyota,camry hybrid,454,40,0,8,10761.75,0.2,2,4
2991,4999.0,129228,Nissan,sentra s,1448,30,0,11,11748.0,0.04,2,13
2992,5955.0,83761,Cadillac,cts base,688,7,0,13,6443.15,0.07,2,2
2993,9995.0,79100,BMW,528i xdrive 528i xdrive,144,4,0,9,8788.89,0.13,3,6
2994,20995.0,16037,Toyota,corolla,610,40,0,2,8018.5,1.31,2,68
2995,2000.0,99999,Chevrolet,malibu lt w1lt,1086,8,0,15,6666.6,0.02,2,4
2996,23350.0,29401,Volvo,s60 t6 momentum,1364,42,0,6,4900.17,0.79,2,1
2997,3995.0,136596,Hyundai,accent gls,346,16,0,16,8537.25,0.03,2,3
2999,20995.0,43190,Audi,a5 20t quattro plus awd sun mls,296,3,0,7,6170.0,0.49,2,1
3000,54999.0,23334,Genesis,g90 35t esupercharger,871,13,0,2,11667.0,2.36,3,1
3001,26595.0,69105,Subaru,wrx sti,1566,37,0,7,9872.14,0.38,2,12
3003,6800.0,62712,Cadillac,dts,712,7,0,19,3300.63,0.11,2,4
3004,66888.0,45649,Porsche,panamera gts awd,1199,32,0,6,7608.17,1.47,3,1
3005,7895.0,108475,Nissan,altima 25 sv,384,30,0,12,9039.58,0.07,2,32
3006,7999.0,112731,Honda,accord lx,360,14,0,15,7515.4,0.07,2,27
3008,16797.0,44737,Ford,fusion,837,11,0,6,7456.17,0.38,1,40
3009,48992.0,42888,Porsche,taycan pkg performance battery plus 22 vossen,1499,32,0,4,10722.0,1.14,3,1
3010,13011.0,76449,Ford,fusion titanium,850,11,0,5,15289.8,0.17,1,9
3013,5300.0,53735,Chevrolet,impala,931,8,0,22,2442.5,0.1,2,4
3015,20950.0,64135,Audi,a6,298,3,0,5,12827.0,0.33,2,7
3017,23999.0,42257,Nissan,altima 25 sr,383,30,0,3,14085.67,0.57,2,11
3018,9283.0,121343,Subaru,impreza 20i,943,37,0,8,15167.88,0.08,2,5
3019,15695.0,52807,Mercedes-Benz,eclass e350,757,25,0,9,5867.44,0.3,3,5
3020,9999.0,135398,Lincoln,mkz reserve i,1130,21,0,6,22566.33,0.07,2,3
3021,11995.0,83878,Mercedes-Benz,s550 s 550,1337,25,0,17,4934.0,0.14,3,11
3022,9995.0,63999,Cadillac,cts 36l v6 awd,686,7,0,15,4266.6,0.16,2,1
3023,7900.0,66945,Cadillac,xts luxury,1610,7,0,7,9563.57,0.12,2,2
3024,17999.0,76068,BMW,740e xdrive 740e xdrive,211,4,0,7,10866.86,0.24,3,1
3026,67999.0,23865,Porsche,taycan 4s,1497,32,0,3,7955.0,2.85,3,6
3027,6499.0,105573,Chevrolet,sonic lt,1472,8,0,5,21114.6,0.06,2,6
3028,10995.0,120524,Toyota,camry,445,40,0,9,13391.56,0.09,2,95
3029,4499.0,120811,Ford,fusion s,847,11,0,10,12081.1,0.04,1,10
3030,9999.0,135629,Toyota,corolla s,622,40,0,13,10433.0,0.07,2,6
3031,9995.0,33831,Ford,fiesta,814,11,0,9,3759.0,0.3,1,9
3032,11900.0,66759,Lexus,es350 350,801,20,0,16,4172.44,0.18,2,9
3034,15495.0,116083,BMW,640i gran 640i,196,4,0,11,10553.0,0.13,3,1
3035,5900.0,146109,Toyota,camry,445,40,0,13,11239.15,0.04,2,95
3036,5495.0,153408,Mercedes-Benz,e350 e 350,724,25,0,11,13946.18,0.04,3,9
3037,14500.0,94970,Honda,civic ex,538,14,0,9,10552.22,0.15,2,28
3038,23980.0,69265,Porsche,panamera s,1205,32,0,12,5772.08,0.35,3,2
3039,10999.0,160550,Honda,civic si,556,14,0,11,14595.45,0.07,2,16
3040,24995.0,6290,Audi,a3,260,3,0,1,6290.0,3.97,2,5
3041,58800.0,22207,BMW,7series 750i xdrive,232,4,0,4,5551.75,2.65,3,6
3042,5500.0,164192,Volvo,s80 t6,1376,42,0,13,12630.15,0.03,2,1
3043,23988.0,29651,Honda,accord,347,14,0,3,9883.67,0.81,2,53
3044,54899.0,19246,Cadillac,ct4v vseries,659,7,0,2,9623.0,2.85,2,2
3045,9995.0,58789,Ford,fiesta,814,11,0,8,7348.62,0.17,1,9
3046,19995.0,87399,Nissan,altima 25 platinum,377,30,0,4,21849.75,0.23,2,1
3047,13495.0,12665,Mitsubishi,mirage g4 es,1120,28,0,1,12665.0,1.07,2,2
3048,18750.0,96361,Mercedes-Benz,c43 amg c 43 amg,438,25,0,8,12045.12,0.19,3,7
3049,8495.0,118930,Kia,forte lxs,833,19,0,5,23786.0,0.07,2,17
3050,20995.0,93924,Toyota,camry,445,40,0,5,18784.8,0.22,2,95
3052,47900.0,38890,Mercedes-Benz,sclass s 560,1403,25,0,6,6481.67,1.23,3,4
3053,44999.0,36303,Audi,rs3 394hp rated when,1300,3,0,6,6050.5,1.24,2,1
3054,10999.0,56004,Kia,optima lx,1187,19,0,9,6222.67,0.2,2,10
3055,8495.0,100758,Ford,taurus,1487,11,0,12,8396.5,0.08,1,6
3056,4999.0,141566,Chevrolet,malibu lt w1lt,1086,8,0,13,10889.69,0.04,2,4
3058,19490.0,75472,BMW,330i xdrive 330i xdrive,89,4,0,4,18868.0,0.26,3,12
3059,12900.0,74500,Jaguar,xf 35t r,1580,18,0,9,8277.78,0.17,2,1
3060,22995.0,22031,Hyundai,sonata sel,1469,16,0,4,5507.75,1.04,2,26
3061,8499.0,94917,Nissan,altima 25 s,379,30,0,9,10546.33,0.09,2,19
3063,15285.0,94071,BMW,335i xdrive 335i gran turismo xdrive,92,4,0,10,9407.1,0.16,3,1
3064,11995.0,112714,Toyota,camry,445,40,0,13,8670.31,0.11,2,95
3065,6900.0,109527,Ford,fusion,837,11,0,11,9957.0,0.06,1,40
3066,9800.0,128364,Ford,fusion,837,11,0,5,25672.8,0.08,1,40
3068,33476.0,46054,Chrysler,300 series s,69,9,0,3,15351.33,0.73,2,2
3069,15950.0,54637,Nissan,sentra sv,1452,30,0,5,10927.4,0.29,2,27
3070,17595.0,89401,BMW,3series 335i xdrive,112,4,0,10,8940.1,0.2,3,1
3072,12450.0,124158,Audi,a4 prestige,280,3,0,8,15519.75,0.1,2,1
3073,67999.0,11606,Mercedes-Benz,eqs 450,781,25,0,1,11606.0,5.86,3,4
3074,6999.0,67913,Chevrolet,cruze ls,644,8,0,12,5659.42,0.1,2,5
3075,38585.0,46982,Mercedes-Benz,sclass s 63 amg 4matic,1412,25,0,11,4271.09,0.82,3,1
3076,15750.0,64732,Chrysler,300,48,9,0,9,7192.44,0.24,2,3
3077,24900.0,35459,Toyota,camry xse,463,40,0,1,35459.0,0.7,2,14
3078,38999.0,34486,Alfa Romeo,giulia quadrifoglio,895,2,0,7,4926.57,1.13,3,1
3079,16995.0,51365,Chevrolet,impala lt,935,8,0,5,10273.0,0.33,2,14
3080,84900.0,12509,Mercedes-Benz,sclass s580 4matic,1422,25,0,3,4169.67,6.79,3,1
3082,4995.0,145597,Hyundai,sonata,1454,16,0,14,10399.79,0.03,2,49
3083,4900.0,133857,BMW,3series i,115,4,0,18,7436.5,0.04,3,7
3084,17995.0,79856,Cadillac,ct6 36 luxury,671,7,0,8,9982.0,0.23,2,2
3085,12995.0,82330,Chevrolet,impala lt,935,8,0,6,13721.67,0.16,2,14
3086,5499.0,157229,Toyota,avalon xl,415,40,0,19,8275.21,0.03,2,1
3087,11995.0,30025,Infiniti,g35 journey,858,17,0,18,1668.06,0.4,2,1
3088,19995.0,26783,Mercedes-Benz,cclass 4matic designo pkg msrp,476,25,0,8,3347.88,0.75,3,1
3089,5800.0,147066,Chrysler,300 series,60,9,0,9,16340.67,0.04,2,8
3090,13995.0,81343,Jaguar,xe p250s sunroof blis heatseat mls,1572,18,0,5,16268.6,0.17,2,1
3091,9999.0,92558,Volkswagen,jetta 20t gli 6a,968,41,0,8,11569.75,0.11,2,1
3093,9500.0,112000,Infiniti,m x,1049,17,0,13,8615.38,0.08,2,1
3094,10389.0,73799,Hyundai,elantra,765,16,0,8,9224.88,0.14,2,35
3096,10995.0,133366,Cadillac,cts 36l collection awd,684,7,0,9,14818.44,0.08,2,1
3097,6250.0,135693,Hyundai,sonata base,1457,16,0,8,16961.62,0.05,2,1
3098,10995.0,57942,Ford,fusion hybrid,841,11,0,9,6438.0,0.19,1,4
3099,18900.0,50724,Honda,civic lx,550,14,0,6,8454.0,0.37,2,44
3100,21750.0,77662,Lexus,es 350,788,20,0,7,11094.57,0.28,2,8
3101,11995.0,116245,Mercedes-Benz,eclass e 350 4matic,748,25,0,11,10567.73,0.1,3,6
3103,29985.0,16711,Lexus,300 f,57,20,0,5,3342.2,1.79,2,1
3105,7495.0,130625,Honda,accord ex,351,14,0,21,6220.24,0.06,2,24
3106,20500.0,40639,Toyota,camry,445,40,0,2,20319.5,0.5,2,95
3107,8987.0,133490,Honda,accord lx,360,14,0,10,13349.0,0.07,2,27
3108,10900.0,110494,BMW,528i xdrive 528i xdrive,144,4,0,9,12277.11,0.1,3,6
3109,21999.0,46572,Tesla,model s 75,1158,39,0,8,5821.5,0.47,3,5
3110,9611.0,107243,Mercedes-Benz,c300 c 300 luxury,432,25,0,11,9749.36,0.09,3,4
3111,22500.0,54449,Lexus,gs350 350,914,20,0,12,4537.42,0.41,2,5
3112,19995.0,6705,Honda,civic ex,538,14,0,1,6705.0,2.98,2,28
3113,8999.0,122084,Ford,fusion,837,11,0,6,20347.33,0.07,1,40
3114,24785.0,82226,Audi,a8 quattro l 30t,341,3,0,6,13704.33,0.3,2,5
3115,15547.0,23639,Kia,forte lxs,833,19,0,1,23639.0,0.66,2,17
3116,14495.0,86103,Buick,lacrosse leather group,1002,6,0,10,8610.3,0.17,1,1
3117,16900.0,56212,Subaru,impreza 20i,943,37,0,6,9368.67,0.3,2,5
3118,20595.0,102091,Subaru,wrx sti,1566,37,0,9,11343.44,0.2,2,12
3119,9995.0,104426,Dodge,charger,496,10,0,11,9493.27,0.1,2,22
3120,17990.0,54289,Honda,accord lx,360,14,0,5,10857.8,0.33,2,27
3121,10900.0,117812,Subaru,impreza wrx,948,37,0,11,10710.18,0.09,2,8
3122,13999.0,61639,Toyota,corolla,610,40,0,7,8805.57,0.23,2,68
3123,12900.0,125322,Mercedes-Benz,cclass 4matic,475,25,0,13,9640.15,0.1,3,1
3124,5500.0,145784,Chevrolet,malibu lt,1085,8,0,8,18223.0,0.04,2,24
3125,54999.0,47311,BMW,8series m850i xdrive gran,253,4,0,3,15770.33,1.16,3,3
3126,6900.0,75517,Chevrolet,impala lt fleet,936,8,0,11,6865.18,0.09,2,1
3127,20995.0,50118,Chrysler,300 touring,76,9,0,5,10023.6,0.42,2,5
3128,9800.0,130067,Lexus,gs,910,20,0,22,5912.14,0.08,2,3
3129,18998.0,24004,Kia,forte lxs,833,19,0,1,24004.0,0.79,2,17
3130,14999.0,93921,Toyota,corolla,610,40,0,3,31307.0,0.16,2,68
3131,25995.0,64550,BMW,540i xdrive 540i xdrive,155,4,0,6,10758.33,0.4,3,16
3132,8999.0,109649,Toyota,corolla l,617,40,0,12,9137.42,0.08,2,4
3133,9900.0,108767,Dodge,charger sxt,534,10,0,11,9887.91,0.09,2,25
3134,7611.0,194920,Toyota,camry,445,40,0,13,14993.85,0.04,2,95
3135,8985.0,98184,Mazda,6 automatic s grand touring,185,24,0,15,6545.6,0.09,2,1
3136,16100.0,76772,BMW,330i xdrive 330i xdrive,89,4,0,7,10967.43,0.21,3,12
3138,1995.0,106083,Jaguar,xtype 25l awd salvage,1616,18,0,23,4612.3,0.02,2,1
3139,15999.0,25405,Toyota,corolla,610,40,0,2,12702.5,0.63,2,68
3140,8999.0,170149,Ford,fusion,837,11,0,7,24307.0,0.05,1,40
3141,8990.0,115376,Nissan,altima 25 s,379,30,0,5,23075.2,0.08,2,19
3142,49495.0,19587,BMW,5series 540i xdrive awd luxury wmexecutive p,173,4,0,2,9793.5,2.53,3,1
3143,12988.0,63545,Maserati,quattroporte automatic,1263,22,0,18,3530.28,0.2,2,1
3146,7999.0,80292,Suzuki,kizashi sls awd,995,38,0,12,6691.0,0.1,1,1
3147,63800.0,25172,Porsche,taycan 4s,1497,32,0,4,6293.0,2.53,3,6
3148,9900.0,115000,Nissan,altima 25 sl,382,30,0,11,10454.55,0.09,2,13
3149,5995.0,73092,Chevrolet,sonic lt,1472,8,0,9,8121.33,0.08,2,6
3150,5999.0,114345,Chrysler,200,4,9,0,10,11434.5,0.05,2,3
3151,8193.0,99454,Volkswagen,passat tdi sel,1232,41,0,12,8287.83,0.08,2,2
3152,5500.0,97794,Nissan,versa sv,1559,30,0,11,8890.36,0.06,2,9
3153,12900.0,118370,Dodge,charger sxt awd,536,10,0,8,14796.25,0.11,2,3
3154,11895.0,63108,Kia,forte lxs,833,19,0,6,10518.0,0.19,2,17
3155,22999.0,104600,Audi,s8 40t quattro,1372,3,0,12,8716.67,0.22,2,1
3156,6995.0,69492,Nissan,altima 25 s cvt,380,30,0,16,4343.25,0.1,2,1
3157,19595.0,89982,Subaru,wrx,1563,37,0,6,14997.0,0.22,2,36
3158,37680.0,22797,Mercedes-Benz,cclass c 300,479,25,0,1,22797.0,1.65,3,5
3159,25999.0,36128,Jaguar,xj xjl portfolio,1599,18,0,8,4516.0,0.72,2,4
3160,13995.0,100735,Chrysler,300 s,58,9,0,7,14390.71,0.14,2,3
3161,15999.0,110754,Toyota,camry,445,40,0,7,15822.0,0.14,2,95
3162,870.0,200000,BMW,3 series 328i,37,4,0,17,11764.71,0.0,3,1
3163,15314.0,86667,Honda,accord cvt,350,14,0,9,9629.67,0.18,2,2
3164,26999.0,38205,Mercury,marauder 46l v8 rare find 1 fl car,1092,26,0,21,1819.29,0.71,2,1
3165,3000.0,193200,Ford,fusion sel,849,11,0,15,12880.0,0.02,1,6
3166,5900.0,103485,Hyundai,genesis 38l,876,16,0,12,8623.75,0.06,2,1
3167,32995.0,53685,BMW,m5,1063,4,0,19,2825.53,0.61,3,16
3168,1850.0,187000,Volvo,s80 25t,1374,42,0,19,9842.11,0.01,2,1
3170,38990.0,102374,BMW,m3,1052,4,0,8,12796.75,0.38,3,17
3171,12998.0,92175,Chrysler,300 300s alloy,51,9,0,9,10241.67,0.14,2,1
3172,32500.0,36840,Audi,a6,298,3,0,6,6140.0,0.88,2,7
3173,1595.0,96693,BMW,7series 745li 745 salvage,230,4,0,21,4604.43,0.02,3,1
3174,5500.0,115000,Mercedes-Benz,sclass 500,1388,25,0,19,6052.63,0.05,3,1
3175,16250.0,54491,Lincoln,town car signature,1540,21,0,18,3027.28,0.3,2,6
3176,7995.0,121778,Audi,a4 quattro 20t plus sline,283,3,0,10,12177.8,0.07,2,1
3178,17900.0,42559,Honda,odyssey,1183,14,0,4,10639.75,0.42,2,1
3179,26994.0,12928,Subaru,wrx,1563,37,0,3,4309.33,2.09,2,36
3184,9994.0,74574,Acura,tsx,1543,1,0,15,4971.6,0.13,2,2
3185,49490.0,71288,BMW,m3,1052,4,0,7,10184.0,0.69,3,17
3187,27998.0,57000,Audi,a6 plus,307,3,0,6,9500.0,0.49,2,4
3188,540.0,146000,Mercedes-Benz,eclass,732,25,1,20,7300.0,0.0,3,11
3189,28000.0,21000,Acura,tlx shawd aspec package,1521,1,0,4,5250.0,1.33,2,2
3190,18500.0,69165,Maserati,quattroporte gts,1265,22,0,11,6287.73,0.27,2,3
3191,14990.0,82700,Lexus,300 automatic trans,54,20,0,23,3595.65,0.18,2,1
3193,17500.0,17900,Honda,civic w delivery call 7863283187,563,14,0,1,17900.0,0.98,2,1
3194,43399.0,37785,Maserati,quattroporte modena,1268,22,0,3,12595.0,1.15,2,1
3195,38900.0,83903,Audi,rs4 quattro,1301,3,0,17,4935.47,0.46,2,3
3196,15990.0,13500,Chevrolet,malibu lt,1085,8,0,1,13500.0,1.18,2,24
3198,2500.0,81942,Toyota,corolla,610,40,0,18,4552.33,0.03,2,68
3200,32000.0,1443,Lexus,es300h 300h,798,20,0,0,1443.0,22.16,2,3
3202,13990.0,111219,Mazda,6 i touring 6a,189,24,0,9,12357.67,0.13,2,1
3203,8998.0,109939,Toyota,corolla s special,625,40,0,12,9161.58,0.08,2,1
3204,37800.0,76894,Lexus,ls 500,1025,20,0,7,10984.86,0.49,2,1
3205,13999.0,62000,Honda,civic,537,14,0,5,12400.0,0.23,2,31
3206,12995.0,93119,Infiniti,q50 awd 30tt luxetwin turbo,1252,17,0,7,13302.71,0.14,2,1
3207,3999.0,178000,Ford,fusion sel,849,11,0,13,13692.31,0.02,1,6
3208,15500.0,49000,Toyota,corolla,610,40,0,3,16333.33,0.32,2,68
3209,13900.0,51539,Cadillac,deville brand top records stricking,709,7,0,25,2061.56,0.27,2,1
3210,4450.0,114441,Nissan,sentra sr,1450,30,0,9,12715.67,0.04,2,9
3211,5999.0,148274,Nissan,maxima sv,1107,30,0,12,12356.17,0.04,2,5
3212,15897.0,116947,Cadillac,ct6 36 luxury,671,7,0,6,19491.17,0.14,2,2
3213,20995.0,33900,Mercedes-Benz,cclass c300 panoroof burmester carplay ml,490,25,0,4,8475.0,0.62,3,1
3214,19995.0,68312,Porsche,panamera 4 awd,1193,32,0,13,5254.77,0.29,3,1
3215,10900.0,43500,Buick,regal turbo ii,1281,6,0,8,5437.5,0.25,1,1
3216,24995.0,41115,Mitsubishi,lancer gsr,1011,28,0,10,4111.5,0.61,2,1
3217,76990.0,1579,Audi,s6 29t quattro plus package s packag,1350,3,0,0,1579.0,48.73,2,1
3218,19250.0,103256,Toyota,camry xse,463,40,0,7,14750.86,0.19,2,14
3219,78888.0,23824,Porsche,taycan 4s,1497,32,0,2,11912.0,3.31,3,6
3220,18000.0,84342,Honda,civic exl,540,14,0,7,12048.86,0.21,2,12
3221,4500.0,68761,Chevrolet,cruze ls 1sb,645,8,0,11,6251.0,0.07,2,1
3222,10995.0,68998,Lexus,es 350 base,790,20,0,18,3833.22,0.16,2,2
3223,5495.0,111268,Chevrolet,cruze eco,643,8,0,13,8559.08,0.05,2,1
3224,7999.0,101624,Volkswagen,jetta 14t s,963,41,0,7,14517.71,0.08,2,8
3226,8995.0,148126,Honda,accord lx,360,14,0,10,14812.6,0.06,2,27
3227,23133.0,63333,BMW,3series 330i,109,4,0,4,15833.25,0.37,3,4
3228,16995.0,52363,Honda,civic lx,550,14,0,7,7480.43,0.32,2,44
3229,17999.0,110923,Honda,accord exl,354,14,0,5,22184.6,0.16,2,31
3230,22200.0,61784,BMW,530i xdrive 530i xdrive,149,4,0,5,12356.8,0.36,3,14
3231,8746.0,56856,Hyundai,sonata gls,1461,16,0,11,5168.73,0.15,2,14
3232,15500.0,98757,Dodge,charger rt,512,10,0,11,8977.91,0.16,2,15
3234,8500.0,85366,Jaguar,xj vanden plas,1592,18,0,23,3711.57,0.1,2,1
3235,24588.0,48640,Lexus,es350 350,801,20,0,7,6948.57,0.51,2,9
3236,9485.0,196068,Honda,civic si,556,14,0,12,16339.0,0.05,2,16
3238,5995.0,141761,Chevrolet,malibu lt,1085,8,0,14,10125.79,0.04,2,24
3240,8995.0,82250,Nissan,sentra sv,1452,30,0,6,13708.33,0.11,2,27
3241,14999.0,122565,BMW,530i xdrive 530i xdrive,149,4,0,5,24513.0,0.12,3,14
3242,16995.0,38725,Nissan,maxima,1095,30,0,8,4840.62,0.44,2,3
3243,39995.0,60345,Dodge,charger srt hellcat chrysler 300s swapped,523,10,0,8,7543.12,0.66,2,1
3245,22995.0,63570,Honda,civic touring,557,14,0,3,21190.0,0.36,2,9
3246,6499.0,80846,Chevrolet,sonic lt,1472,8,0,8,10105.75,0.08,2,6
3247,87298.0,18232,Porsche,taycan turbo s pano mobile charger connect,1504,32,0,5,3646.4,4.79,3,2
3248,7595.0,118059,BMW,528i xdrive 528i xdrive,144,4,0,9,13117.67,0.06,3,6
3249,21000.0,20466,Honda,civic lx,550,14,0,2,10233.0,1.03,2,44
3250,5000.0,133037,BMW,3series 325i,102,4,0,22,6047.14,0.04,3,1
3252,13999.0,60931,Toyota,corolla special,628,40,0,12,5077.58,0.23,2,1
3254,9999.0,102300,Hyundai,sonata base pzev,1458,16,0,9,11366.67,0.1,2,1
3257,14995.0,113743,Subaru,wrx sti only recaro seats wheels,1567,37,0,10,11374.3,0.13,2,1
3259,14995.0,61943,Nissan,sentra sv,1452,30,0,4,15485.75,0.24,2,27
3260,23988.0,39997,Lincoln,mkzzephyr reserve,1133,21,0,5,7999.4,0.6,2,3
3261,14499.0,124779,Kia,k5 line,991,19,0,4,31194.75,0.12,2,13
3262,21995.0,56149,Lexus,es es350 prem pkg sun blind heatcool seat,795,20,0,8,7018.62,0.39,2,1
3263,8900.0,100536,Mercedes-Benz,s550 s 550,1337,25,0,13,7733.54,0.09,3,11
3264,70888.0,34884,Mercedes-Benz,sclass s 580 4matic awd,1407,25,0,3,11628.0,2.03,3,1
3266,5695.0,102577,Chevrolet,sonic ls,1471,8,0,8,12822.12,0.06,2,2
3267,14499.0,80334,Ford,taurus sel,1494,11,0,6,13389.0,0.18,1,5
3268,25650.0,33359,Tesla,model 3 long range,1139,39,0,3,11119.67,0.77,3,21
3269,24995.0,86661,Audi,a8 quattro l 30t,341,3,0,6,14443.5,0.29,2,5
3270,6495.0,120780,Kia,optima ex,1185,19,0,12,10065.0,0.05,2,5
3271,9495.0,97720,Hyundai,elantra sel,773,16,0,6,16286.67,0.1,2,12
3272,5995.0,163132,Honda,accord exl,354,14,0,12,13594.33,0.04,2,31
3273,20768.0,47636,Honda,civic exl,540,14,0,6,7939.33,0.44,2,12
3275,24900.0,102518,Mercedes-Benz,sclass s600 amg trim,1434,25,0,13,7886.0,0.24,3,1
3276,15890.0,30445,Buick,lacrosse 1 pkg 36l v6 factory 18 alloys a beauty,998,6,0,11,2767.73,0.52,1,1
3277,29997.0,9799,Honda,accord,347,14,0,0,9799.0,3.06,2,53
3278,17975.0,53080,Ford,fusion,837,11,0,5,10616.0,0.34,1,40
3280,9995.0,90984,Mercedes-Benz,c300 c 300,429,25,0,10,9098.4,0.11,3,22
3281,26980.0,48277,Porsche,panamera,1191,32,0,9,5364.11,0.56,3,6
3282,26995.0,60321,Chevrolet,malibu 1lt,1082,8,0,1,60321.0,0.45,2,5
3283,27890.0,18457,Maserati,ghibli s q4 1 cars with only factory msrp,886,22,0,7,2636.71,1.51,2,1
3284,15999.0,7652,Hyundai,elantra,765,16,0,6,1275.33,2.09,2,35
3285,18650.0,39222,Toyota,corolla,610,40,0,1,39222.0,0.48,2,68
3287,18489.0,68227,Maserati,ghibli s,882,22,0,6,11371.17,0.27,2,4
3288,26500.0,16529,Honda,accord,347,14,0,1,16529.0,1.6,2,53
3289,44495.0,33465,Lexus,ls500 500,1038,20,0,6,5577.5,1.33,2,1
3290,6290.0,104546,Chevrolet,cruze 1lt,638,8,0,10,10454.6,0.06,2,9
3291,28000.0,48053,Dodge,charger,496,10,0,18,2669.61,0.58,2,22
3292,16480.0,66500,Honda,civic lx,550,14,0,7,9500.0,0.25,2,44
3293,10999.0,164375,Honda,accord ex,351,14,0,15,10958.33,0.07,2,24
3294,9695.0,116060,BMW,535i xdrive 535i xdrive,152,4,0,12,9671.67,0.08,3,9
3295,9900.0,167683,BMW,530i xdrive 530i xdrive,149,4,0,8,20960.38,0.06,3,14
3297,18995.0,80892,BMW,540i xdrive 540i xdrive,155,4,0,6,13482.0,0.23,3,16
3298,7999.0,150810,Infiniti,q50 20t,1245,17,0,8,18851.25,0.05,2,1
3299,16995.0,55262,Hyundai,sonata sel plus,1470,16,0,2,27631.0,0.31,2,2
3300,7995.0,133050,Toyota,corolla,610,40,0,12,11087.5,0.06,2,68
3302,54985.0,59822,Mercedes-Benz,mercedesmaybach s 600,1110,25,0,9,6646.89,0.92,3,1
3303,12495.0,99387,Audi,a8 quattro l 30t,341,3,0,12,8282.25,0.13,2,5
3305,49995.0,24200,Tesla,model s plaid,1171,39,0,4,6050.0,2.07,3,8
3306,10890.0,54931,Mercury,grand marquis 1 gs presidential formal coach,906,26,0,21,2615.76,0.2,2,1
3307,10995.0,98315,Mercedes-Benz,claclass cla 250 4matic awd,571,25,0,11,8937.73,0.11,3,2
3308,5500.0,175342,BMW,320i 320i,80,4,0,12,14611.83,0.03,3,3
3309,19986.0,77315,Mazda,6 signature,192,24,0,7,11045.0,0.26,2,1
3311,10999.0,116985,BMW,535i xdrive 535i xdrive,152,4,0,11,10635.0,0.09,3,9
3312,9999.0,102255,Chrysler,300 touring,76,9,0,7,14607.86,0.1,2,5
3313,15995.0,77535,Toyota,yaris,1620,40,0,6,12922.5,0.21,2,3
3314,69999.0,22323,Porsche,taycan,1496,32,0,1,22323.0,3.14,3,9
